tourney_id,tourney_name,tourney_date,tourney_level,surface,match_num,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,score,best_of,round
2025-0410,Monte Carlo Masters,20250406,M,Clay,291,200221,,Alejandro Davidovich Fokina,R,183.0,26,207733,5,Jack Draper,L,193.0,24,6-3 6(6)-7 6-4,3,R16
2025-0410,Monte Carlo Masters,20250406,M,Clay,292,200615,,Alexei Popyrin,R,196.0,26,134770,4,Casper Ruud,R,183.0,27,6-4 3-6 7-5,3,R16
2025-0410,Monte Carlo Masters,20250406,M,Clay,293,207989,2,Carlos Alcaraz,R,183.0,22,127157,,Daniel Altmaier,R,188.0,27,6-3 6-1,3,R16
2025-0410,Monte Carlo Masters,20250406,M,Clay,294,200221,,Alejandro Davidovich Fokina,R,183.0,26,200615,,Alexei Popyrin,R,196.0,26,6-3 6-2,3,QF
2025-0410,Monte Carlo Masters,20250406,M,Clay,295,200282,8,Alex De Minaur,R,183.0,26,105777,15,Grigor Dimitrov,R,191.0,34,6-0 6-0,3,QF
2025-0410,Monte Carlo Masters,20250406,M,Clay,296,207518,13,Lorenzo Musetti,R,185.0,23,126774,6,Stefanos Tsitsipas,R,193.0,27,1-6 6-3 6-4,3,QF
2025-0410,Monte Carlo Masters,20250406,M,Clay,297,207989,2,Carlos Alcaraz,R,183.0,22,209950,12,Arthur Fils,R,185.0,21,4-6 7-5 6-3,3,QF
2025-0410,Monte Carlo Masters,20250406,M,Clay,298,207518,13,Lorenzo Musetti,R,185.0,23,200282,8,Alex De Minaur,R,183.0,26,1-6 6-4 7-6(4),3,SF
2025-0410,Monte Carlo Masters,20250406,M,Clay,299,207989,2,Carlos Alcaraz,R,183.0,22,200221,,Alejandro Davidovich Fokina,R,183.0,26,7-6(2) 6-4,3,SF
2025-0410,Monte Carlo Masters,20250406,M,Clay,300,207989,2,Carlos Alcaraz,R,183.0,22,207518,13,Lorenzo Musetti,R,185.0,23,3-6 6-1 6-0,3,F
2025-0308,Munich,20250406,A,Clay,270,200175,,Miomir Kecmanovic,R,183.0,26,106218,,Marcos Giron,R,180.0,32,6-2 6(2)-7 7-6(9),3,R32
2025-0308,Munich,20250406,A,Clay,271,134868,,Tallon Griekspoor,R,188.0,29,210530,,Learner Tien,L,180.0,20,6-4 6-2,3,R32
2025-0308,Munich,20250406,A,Clay,272,105676,,David Goffin,R,180.0,35,126129,,Billy Harris,R,193.0,30,6-2 6(2)-7 6-4,3,R32
2025-0308,Munich,20250406,A,Clay,273,127157,,Daniel Altmaier,R,188.0,27,202358,,Chun Hsin Tseng,R,175.0,24,7-6(5) 7-6(5),3,R32
2025-0308,Munich,20250406,A,Clay,274,210097,2,Ben Shelton,L,193.0,23,127339,,Borna Gojo,R,196.0,27,4-6 7-6(6) 7-6(3),3,R32
2025-0308,Munich,20250406,A,Clay,275,100644,1,Alexander Zverev,R,198.0,28,124186,,Alexandre Muller,R,183.0,28,6-4 6-1,3,R32
2025-0308,Munich,20250406,A,Clay,276,122298,,Botic Van De Zandschulp,R,191.0,30,105138,,Roberto Bautista Agut,R,183.0,37,6-4 3-6 6-4,3,R32
2025-0308,Munich,20250406,A,Clay,277,207686,,Alexander Shevchenko,R,185.0,25,207925,,Flavio Cobolli,R,183.0,23,6(2)-7 6-3 6-4,3,R32
2025-0308,Munich,20250406,A,Clay,278,206681,,Fabian Marozsan,R,193.0,26,211514,,Justin Engel,U,,18,6-4 6-1,3,R32
2025-0308,Munich,20250406,A,Clay,279,209260,,Luciano Darderi,R,183.0,23,106331,,Christopher Oconnell,R,183.0,31,7-6(3) 7-6(3),3,R32
2025-0308,Munich,20250406,A,Clay,280,200267,,Zizou Bergs,R,185.0,26,122330,,Alexander Bublik,R,196.0,28,6(5)-7 6-4 7-5,3,R32
2025-0308,Munich,20250406,A,Clay,281,209294,,Diego Duran,U,,,133430,8,Denis Shapovalov,L,185.0,26,7-6(2) 3-0,3,R32
2025-0308,Munich,20250406,A,Clay,282,105870,,Yannick Hanfmann,R,193.0,34,210150,6,Jakub Mensik,R,193.0,20,7-6(4) 4-6 6-3,3,R32
2025-0308,Munich,20250406,A,Clay,283,202103,5,Francisco Cerundolo,R,185.0,27,105526,,Jan Lennard Struff,R,193.0,35,6-0 6-2,3,R32
2025-0308,Munich,20250406,A,Clay,284,200005,4,Ugo Humbert,L,188.0,27,111797,,Nicolas Jarry,R,201.0,30,4-6 6-3 6-2,3,R32
2025-0308,Munich,20250406,A,Clay,285,208363,,Mariano Navone,R,178.0,24,200000,3,Felix Auger Aliassime,R,193.0,25,2-6 6-4 7-6(3),3,R32
2025-0308,Munich,20250406,A,Clay,286,134868,,Tallon Griekspoor,R,188.0,29,105870,,Yannick Hanfmann,R,193.0,34,7-6(3) 6-3,3,R16
2025-0308,Munich,20250406,A,Clay,287,209260,,Luciano Darderi,R,183.0,23,200175,,Miomir Kecmanovic,R,183.0,26,2-6 7-6(4) 6-4,3,R16
2025-0308,Munich,20250406,A,Clay,288,210097,2,Ben Shelton,L,193.0,23,122298,,Botic Van De Zandschulp,R,191.0,30,7-6(1) 6-3,3,R16
2025-0308,Munich,20250406,A,Clay,289,100644,1,Alexander Zverev,R,198.0,28,127157,,Daniel Altmaier,R,188.0,27,6-3 6-2,3,R16
2025-0308,Munich,20250406,A,Clay,290,105676,,David Goffin,R,180.0,35,208363,,Mariano Navone,R,178.0,24,0-6 7-5 6-1,3,R16
2025-0308,Munich,20250406,A,Clay,291,200267,,Zizou Bergs,R,185.0,26,209294,,Diego Duran,U,,,6-1 6-1,3,R16
2025-0308,Munich,20250406,A,Clay,292,202103,5,Francisco Cerundolo,R,185.0,27,207686,,Alexander Shevchenko,R,185.0,25,6-3 6-2,3,R16
2025-0308,Munich,20250406,A,Clay,293,206681,,Fabian Marozsan,R,193.0,26,200005,4,Ugo Humbert,L,188.0,27,6-4 6-4,3,R16
2025-0308,Munich,20250406,A,Clay,294,206681,,Fabian Marozsan,R,193.0,26,200267,,Zizou Bergs,R,185.0,26,6-3 7-6(4),3,QF
2025-0308,Munich,20250406,A,Clay,295,202103,5,Francisco Cerundolo,R,185.0,27,105676,,David Goffin,R,180.0,35,6-2 6-4,3,QF
2025-0308,Munich,20250406,A,Clay,296,210097,2,Ben Shelton,L,193.0,23,209260,,Luciano Darderi,R,183.0,23,6-4 6-3,3,QF
2025-0308,Munich,20250406,A,Clay,297,100644,1,Alexander Zverev,R,198.0,28,134868,,Tallon Griekspoor,R,188.0,29,6(6)-7 7-6(3) 6-4,3,QF
2025-0308,Munich,20250406,A,Clay,298,210097,2,Ben Shelton,L,193.0,23,202103,5,Francisco Cerundolo,R,185.0,27,2-6 7-6(7) 6-4,3,SF
2025-0308,Munich,20250406,A,Clay,299,100644,1,Alexander Zverev,R,198.0,28,206681,,Fabian Marozsan,R,193.0,26,7-6(3) 6-3,3,SF
2025-0308,Munich,20250406,A,Clay,300,100644,1,Alexander Zverev,R,198.0,28,210097,2,Ben Shelton,L,193.0,23,6-2 6-4,3,F
2025-0425,Barcelona,20250414,A,Clay,270,209098,,Hamad Medjedovic,R,188.0,22,208659,,Giovanni Mpetshi Perricard,R,203.0,22,7-5 7-6(6),3,R32
2025-0425,Barcelona,20250414,A,Clay,271,117531,,Pedro Villena Martinez,U,,43,206909,,Brandon Nakashima,R,188.0,24,7-5 5-7 6-4,3,R32
2025-0425,Barcelona,20250414,A,Clay,272,200624,,Sebastian Korda,R,196.0,25,208286,,Matteo Arnaldi,R,185.0,24,3-6 6-3 6-2,3,R32
2025-0425,Barcelona,20250414,A,Clay,273,207985,,Jacob Fearnley,R,183.0,24,106148,,Roberto Carballes Baena,R,183.0,32,6-1 7-5,3,R32
2025-0425,Barcelona,20250414,A,Clay,274,208029,6,Holger Rune,R,188.0,22,105077,,Albert Ramos,L,188.0,37,7-5 6-4,3,R32
2025-0425,Barcelona,20250414,A,Clay,275,126094,4,Andrey Rublev,R,188.0,28,207411,,Jesper De Jong,R,180.0,25,6-1 6-3,3,R32
2025-0425,Barcelona,20250414,A,Clay,276,111575,,Karen Khachanov,R,198.0,29,111815,,Cameron Norrie,L,188.0,30,6(3)-7 6-4 6-3,3,R32
2025-0425,Barcelona,20250414,A,Clay,277,111513,,Laslo Djere,R,188.0,30,126239,,Arthur Rinderknech,R,196.0,30,6(2)-7 6-1 6-2,3,R32
2025-0425,Barcelona,20250414,A,Clay,278,200221,,Alejandro Davidovich Fokina,R,183.0,26,104527,,Stan Wawrinka,R,183.0,40,6-1 6-4,3,R32
2025-0425,Barcelona,20250414,A,Clay,279,202104,,Sebastian Baez,R,170.0,25,106000,,Damir Dzumhur,R,175.0,33,6-1 7-5,3,R32
2025-0425,Barcelona,20250414,A,Clay,280,144719,,Jaume Munar,R,183.0,28,126207,9,Frances Tiafoe,R,188.0,27,2-6 7-5 6-1,3,R32
2025-0425,Barcelona,20250414,A,Clay,281,209950,7,Arthur Fils,R,185.0,21,105807,,Pablo Carreno Busta,R,188.0,34,7-6(6) 6-3,3,R32
2025-0425,Barcelona,20250414,A,Clay,282,200282,5,Alex De Minaur,R,183.0,26,144869,,Tomas Martin Etcheverry,R,196.0,26,6-4 6-4,3,R32
2025-0425,Barcelona,20250414,A,Clay,283,126774,3,Stefanos Tsitsipas,R,193.0,27,124187,,Reilly Opelka,R,211.0,28,6-2 6-2,3,R32
2025-0425,Barcelona,20250414,A,Clay,284,134770,2,Casper Ruud,R,183.0,27,123755,,Daniel Elahi Galan,R,191.0,29,6-4 6-3,3,R32
2025-0425,Barcelona,20250414,A,Clay,285,207989,1,Carlos Alcaraz,R,183.0,22,210319,,Ethan Quinn,R,191.0,21,6-2 7-6(6),3,R32
2025-0425,Barcelona,20250414,A,Clay,286,209950,7,Arthur Fils,R,185.0,21,117531,,Pedro Villena Martinez,U,,43,6-3 6-2,3,R16
2025-0425,Barcelona,20250414,A,Clay,287,208029,6,Holger Rune,R,188.0,22,202104,,Sebastian Baez,R,170.0,25,4-6 6-1 6-2,3,R16
2025-0425,Barcelona,20250414,A,Clay,288,126774,3,Stefanos Tsitsipas,R,193.0,27,200624,,Sebastian Korda,R,196.0,25,7-6(4) 6-4,3,R16
2025-0425,Barcelona,20250414,A,Clay,289,134770,2,Casper Ruud,R,183.0,27,209098,,Hamad Medjedovic,R,188.0,22,7-5 7-5,3,R16
2025-0425,Barcelona,20250414,A,Clay,290,111575,,Karen Khachanov,R,198.0,29,144719,,Jaume Munar,R,183.0,28,7-5 6-4,3,R16
2025-0425,Barcelona,20250414,A,Clay,291,200282,5,Alex De Minaur,R,183.0,26,207985,,Jacob Fearnley,R,183.0,24,6-1 6-2,3,R16
2025-0425,Barcelona,20250414,A,Clay,292,200221,,Alejandro Davidovich Fokina,R,183.0,26,126094,4,Andrey Rublev,R,188.0,28,7-5 6-4,3,R16
2025-0425,Barcelona,20250414,A,Clay,293,207989,1,Carlos Alcaraz,R,183.0,22,111513,,Laslo Djere,R,188.0,30,6-2 6-4,3,R16
2025-0425,Barcelona,20250414,A,Clay,294,111575,,Karen Khachanov,R,198.0,29,200221,,Alejandro Davidovich Fokina,R,183.0,26,6-4 7-5,3,QF
2025-0425,Barcelona,20250414,A,Clay,295,209950,7,Arthur Fils,R,185.0,21,126774,3,Stefanos Tsitsipas,R,193.0,27,2-0,3,QF
2025-0425,Barcelona,20250414,A,Clay,296,208029,6,Holger Rune,R,188.0,22,134770,2,Casper Ruud,R,183.0,27,6-4 6-2,3,QF
2025-0425,Barcelona,20250414,A,Clay,297,207989,1,Carlos Alcaraz,R,183.0,22,200282,5,Alex De Minaur,R,183.0,26,7-5 6-3,3,QF
2025-0425,Barcelona,20250414,A,Clay,298,208029,6,Holger Rune,R,188.0,22,111575,,Karen Khachanov,R,198.0,29,6-3 6-2,3,SF
2025-0425,Barcelona,20250414,A,Clay,299,207989,1,Carlos Alcaraz,R,183.0,22,209950,7,Arthur Fils,R,185.0,21,6-2 6-4,3,SF
2025-0425,Barcelona,20250414,A,Clay,300,208029,6,Holger Rune,R,188.0,22,207989,1,Carlos Alcaraz,R,183.0,22,7-6(6) 6-2,3,F
2025-1536,Madrid Masters,20250423,M,Clay,206,126239,,Arthur Rinderknech,R,196.0,30,126128,,Roman Safiullin,R,185.0,28,7-6(4) 6-1,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,207,210319,,Ethan Quinn,R,191.0,21,105583,,Dusan Lajovic,R,183.0,35,6-3 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,208,124116,,Sebastian Ofner,R,191.0,29,200384,,Hugo Gaston,L,173.0,25,6-4 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,209,106331,,Christopher Oconnell,R,183.0,31,200116,,Camilo Ugo Carabelli,R,185.0,26,6-3 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,210,208363,,Mariano Navone,R,178.0,24,208659,,Giovanni Mpetshi Perricard,R,203.0,22,6-4 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,211,104792,,Gael Monfils,R,193.0,39,127339,,Borna Gojo,R,196.0,27,1-6 6-2 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,212,208004,,Harold Mayot,R,180.0,23,144895,,Corentin Moutet,L,180.0,26,6-3 4-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,213,111513,,Laslo Djere,R,188.0,30,104926,,Fabio Fognini,R,178.0,38,6-2 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,214,207681,,Francisco Comesana,R,178.0,25,124079,,Pedro Martinez,R,185.0,28,6-4 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,215,207925,,Flavio Cobolli,R,183.0,23,206681,,Fabian Marozsan,R,193.0,26,7-6(4) 7-5,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,216,105948,,Federico Coria,R,180.0,33,209409,,Coleman Wong,R,191.0,21,7-6(5) 6-1,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,217,207678,,Juan Manuel Cerundolo,L,183.0,24,206499,,Aleksandar Kovacevic,R,183.0,27,3-6 7-5 6-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,218,122330,,Alexander Bublik,R,196.0,28,210506,,Alex Michelsen,R,193.0,21,7-6(2) 7-6(4),3,R128
2025-1536,Madrid Masters,20250423,M,Clay,219,132686,,Nuno Borges,R,185.0,28,105807,,Pablo Carreno Busta,R,188.0,34,6(7)-7 7-6(3) 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,220,126127,,Benjamin Bonzi,R,183.0,29,105227,,Marin Cilic,R,198.0,37,6-3 6-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,221,105138,,Roberto Bautista Agut,R,183.0,37,144719,,Jaume Munar,R,183.0,28,6-4 2-6 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,222,105526,,Jan Lennard Struff,R,193.0,35,122298,,Botic Van De Zandschulp,R,191.0,30,7-5 2-6 4-1,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,223,132283,,Lorenzo Sonego,R,191.0,30,200175,,Miomir Kecmanovic,R,183.0,26,6-4 7-6(5),3,R128
2025-1536,Madrid Masters,20250423,M,Clay,224,124187,,Reilly Opelka,R,211.0,28,208014,,Rinky Hijikata,R,178.0,24,7-5 7-5,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,225,111815,,Cameron Norrie,L,188.0,30,211776,,Martin Landaluce,R,191.0,19,6(4)-7 7-5 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,226,105453,,Kei Nishikori,R,178.0,36,126846,,Aleksandar Vukic,R,188.0,29,6-4 3-6 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,227,124186,,Alexandre Muller,R,183.0,28,105676,,David Goffin,R,180.0,35,6-3 3-6 1-0,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,228,111797,,Nicolas Jarry,R,201.0,30,127157,,Daniel Altmaier,R,188.0,27,6-3 6-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,229,134868,,Tallon Griekspoor,R,188.0,29,200240,,Vit Kopriva,R,178.0,28,6-1 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,230,106218,,Marcos Giron,R,180.0,32,210530,,Learner Tien,L,180.0,20,6-1 1-6 7-6(4),3,R128
2025-1536,Madrid Masters,20250423,M,Clay,231,211663,,Joao Fonseca,R,185.0,19,209284,,Elmer Moller,R,183.0,22,6-2 6-3,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,232,207985,,Jacob Fearnley,R,183.0,24,207352,,Bu Yunchaokete,R,185.0,23,6-3 7-6(2),3,R128
2025-1536,Madrid Masters,20250423,M,Clay,233,144869,,Tomas Martin Etcheverry,R,196.0,26,209098,,Hamad Medjedovic,R,188.0,22,6-4 6(4)-7 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,234,106000,,Damir Dzumhur,R,175.0,33,208233,,Mattia Bellucci,L,175.0,24,4-6 6-4 6-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,235,209113,,Gabriel Diallo,R,203.0,24,200267,,Zizou Bergs,R,185.0,26,6-1 6-2,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,236,209260,,Luciano Darderi,R,183.0,23,111460,,Quentin Halys,R,191.0,29,6-4 6-4,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,237,208286,,Matteo Arnaldi,R,185.0,24,106432,,Borna Coric,R,188.0,29,4-6 6-4 7-5,3,R128
2025-1536,Madrid Masters,20250423,M,Clay,238,206909,31,Brandon Nakashima,R,188.0,24,124116,,Sebastian Ofner,R,191.0,29,6-3 7-6(3),3,R64
2025-1536,Madrid Masters,20250423,M,Clay,239,200221,28,Alejandro Davidovich Fokina,R,183.0,26,132686,,Nuno Borges,R,185.0,28,6-2 6-3,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,240,126127,,Benjamin Bonzi,R,183.0,29,128034,27,Hubert Hurkacz,R,196.0,28,6-4 7-5,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,241,122330,,Alexander Bublik,R,196.0,28,200615,25,Alexei Popyrin,R,196.0,26,6-4 7-6(4),3,R64
2025-1536,Madrid Masters,20250423,M,Clay,242,200624,23,Sebastian Korda,R,196.0,25,105948,,Federico Coria,R,180.0,33,6-3 3-6 6-1,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,243,210150,22,Jakub Mensik,R,193.0,20,210319,,Ethan Quinn,R,191.0,21,7-6(4) 6-1,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,244,202103,20,Francisco Cerundolo,R,185.0,27,208004,,Harold Mayot,R,180.0,23,6-3 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,245,207678,,Juan Manuel Cerundolo,L,183.0,24,200000,18,Felix Auger Aliassime,R,193.0,25,7-6(5) 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,246,134770,14,Casper Ruud,R,183.0,27,126239,,Arthur Rinderknech,R,196.0,30,6-3 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,247,207681,,Francisco Comesana,R,178.0,25,209950,13,Arthur Fils,R,185.0,21,7-6(4) 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,248,210097,12,Ben Shelton,L,193.0,23,208363,,Mariano Navone,R,178.0,24,4-6 7-6(5) 6-3,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,249,106421,9,Daniil Medvedev,R,198.0,29,111513,,Laslo Djere,R,188.0,30,,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,250,207925,,Flavio Cobolli,R,183.0,23,208029,8,Holger Rune,R,188.0,22,6-2,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,251,126094,7,Andrey Rublev,R,188.0,28,104792,,Gael Monfils,R,193.0,39,,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,252,126203,3,Taylor Fritz,R,196.0,28,106331,,Christopher Oconnell,R,183.0,31,6-1 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,253,100644,1,Alexander Zverev,R,198.0,28,105138,,Roberto Bautista Agut,R,183.0,37,6-2 6-2,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,254,209113,,Gabriel Diallo,R,203.0,24,111794,,Kamil Majchrzak,R,180.0,29,7-5 4-6 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,255,106000,,Damir Dzumhur,R,175.0,33,202104,32,Sebastian Baez,R,170.0,25,1-6 6-1 6-2,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,256,126610,30,Matteo Berrettini,R,196.0,29,106218,,Marcos Giron,R,180.0,32,6(3)-7 7-6(6) 6-1,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,257,133430,29,Denis Shapovalov,L,185.0,26,105453,,Kei Nishikori,R,178.0,36,6-1 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,258,111815,,Cameron Norrie,L,188.0,30,208103,26,Jiri Lehecka,R,185.0,24,2-6 6-4 6-0,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,259,111575,24,Karen Khachanov,R,198.0,29,124187,,Reilly Opelka,R,211.0,28,7-6(3) 7-6(4),3,R64
2025-1536,Madrid Masters,20250423,M,Clay,260,124186,,Alexandre Muller,R,183.0,28,200005,21,Ugo Humbert,L,188.0,27,6-2 6(3)-7 7-6(5),3,R64
2025-1536,Madrid Masters,20250423,M,Clay,261,207985,,Jacob Fearnley,R,183.0,24,207830,19,Tomas Machac,R,183.0,25,1-6 6-3 6-2,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,262,126774,17,Stefanos Tsitsipas,R,193.0,27,105526,,Jan Lennard Struff,R,193.0,35,3-6 6-4 6-3,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,263,126207,16,Frances Tiafoe,R,188.0,27,209260,,Luciano Darderi,R,183.0,23,7-5 3-1,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,264,105777,15,Grigor Dimitrov,R,191.0,34,111797,,Nicolas Jarry,R,201.0,30,6-3 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,265,126205,11,Tommy Paul,R,185.0,28,211663,,Joao Fonseca,R,185.0,19,7-6(7) 7-6(3),3,R64
2025-1536,Madrid Masters,20250423,M,Clay,266,207518,10,Lorenzo Musetti,R,185.0,23,144869,,Tomas Martin Etcheverry,R,196.0,26,7-6(3) 6-2,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,267,200282,6,Alex De Minaur,R,183.0,26,132283,,Lorenzo Sonego,R,191.0,30,6-2 6-3,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,268,207733,5,Jack Draper,L,193.0,24,134868,,Tallon Griekspoor,R,188.0,29,6-3 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,269,208286,,Matteo Arnaldi,R,185.0,24,104925,4,Novak Djokovic,R,188.0,38,6-3 6-4,3,R64
2025-1536,Madrid Masters,20250423,M,Clay,270,206909,31,Brandon Nakashima,R,188.0,24,207925,,Flavio Cobolli,R,183.0,23,7-5 6-3,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,271,202103,20,Francisco Cerundolo,R,185.0,27,207681,,Francisco Comesana,R,178.0,25,6-4 6-4,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,272,134770,14,Casper Ruud,R,183.0,27,200624,23,Sebastian Korda,R,196.0,25,6-3 6-3,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,273,210150,22,Jakub Mensik,R,193.0,20,210097,12,Ben Shelton,L,193.0,23,6-1 6-4,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,274,106421,9,Daniil Medvedev,R,198.0,29,207678,,Juan Manuel Cerundolo,L,183.0,24,6-2 6-2,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,275,122330,,Alexander Bublik,R,196.0,28,126094,7,Andrey Rublev,R,188.0,28,6-4 0-6 6-4,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,276,126203,3,Taylor Fritz,R,196.0,28,126127,,Benjamin Bonzi,R,183.0,29,4-6 7-5,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,277,100644,1,Alexander Zverev,R,198.0,28,200221,28,Alejandro Davidovich Fokina,R,183.0,26,2-6 7-6(3) 7-6(0),3,R32
2025-1536,Madrid Masters,20250423,M,Clay,278,208286,,Matteo Arnaldi,R,185.0,24,106000,,Damir Dzumhur,R,175.0,33,6-3 6-4,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,279,105777,15,Grigor Dimitrov,R,191.0,34,207985,,Jacob Fearnley,R,183.0,24,6-4 7-6(3),3,R32
2025-1536,Madrid Masters,20250423,M,Clay,280,209113,,Gabriel Diallo,R,203.0,24,111815,,Cameron Norrie,L,188.0,30,2-6 6-4 6-4,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,281,126207,16,Frances Tiafoe,R,188.0,27,124186,,Alexandre Muller,R,183.0,28,6-3 6-3,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,282,126205,11,Tommy Paul,R,185.0,28,111575,24,Karen Khachanov,R,198.0,29,6-3 3-6 6-2,3,R32
2025-1536,Madrid Masters,20250423,M,Clay,283,207518,10,Lorenzo Musetti,R,185.0,23,126774,17,Stefanos Tsitsipas,R,193.0,27,7-5 7-6(3),3,R32
2025-1536,Madrid Masters,20250423,M,Clay,284,200282,6,Alex De Minaur,R,183.0,26,133430,29,Denis Shapovalov,L,185.0,26,6-3 7-6(3),3,R32
2025-1536,Madrid Masters,20250423,M,Clay,285,207733,5,Jack Draper,L,193.0,24,126610,30,Matteo Berrettini,R,196.0,29,7-6(2),3,R32
2025-1536,Madrid Masters,20250423,M,Clay,286,210150,22,Jakub Mensik,R,193.0,20,122330,,Alexander Bublik,R,196.0,28,6-3 6-2,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,287,106421,9,Daniil Medvedev,R,198.0,29,206909,31,Brandon Nakashima,R,188.0,24,3-6 6-1 6-4,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,288,134770,14,Casper Ruud,R,183.0,27,126203,3,Taylor Fritz,R,196.0,28,7-5 6-4,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,289,202103,20,Francisco Cerundolo,R,185.0,27,100644,1,Alexander Zverev,R,198.0,28,7-5 6-3,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,290,208286,,Matteo Arnaldi,R,185.0,24,126207,16,Frances Tiafoe,R,188.0,27,6-3 7-5,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,291,209113,,Gabriel Diallo,R,203.0,24,105777,15,Grigor Dimitrov,R,191.0,34,5-7 7-6(7) 6-4,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,292,207518,10,Lorenzo Musetti,R,185.0,23,200282,6,Alex De Minaur,R,183.0,26,6-4 6-2,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,293,207733,5,Jack Draper,L,193.0,24,126205,11,Tommy Paul,R,185.0,28,6-2 6-2,3,R16
2025-1536,Madrid Masters,20250423,M,Clay,294,202103,20,Francisco Cerundolo,R,185.0,27,210150,22,Jakub Mensik,R,193.0,20,3-6 7-6(5) 6-2,3,QF
2025-1536,Madrid Masters,20250423,M,Clay,295,207518,10,Lorenzo Musetti,R,185.0,23,209113,,Gabriel Diallo,R,203.0,24,6-4 6-3,3,QF
2025-1536,Madrid Masters,20250423,M,Clay,296,134770,14,Casper Ruud,R,183.0,27,106421,9,Daniil Medvedev,R,198.0,29,6-3 7-5,3,QF
2025-1536,Madrid Masters,20250423,M,Clay,297,207733,5,Jack Draper,L,193.0,24,208286,,Matteo Arnaldi,R,185.0,24,6-0 6-4,3,QF
